# DetMath.sin (spec §4.4): x, sin x.
# Recorded by ios/SmashCore RecordVectors (macOS, arm64). Replayed bit-exactly by SmashCoreTests and android/core.
0000000000000000 0000000000000000
40169C37C0BE20A8 BFE2DE6F87BAAD93
C0145680DFB9B09C 3FEDCF6D30CD3AD2
C0251F1D94DC6FF8 3FED05C383B8F99A
C0075C03970CB3AC BFCC2425DCD093F5
C026FF88CDD967D8 3FEC074D3F35195A
40105D70A9193EA4 BFEA05DDF3E268AE
3FEAF470A574EDA0 3FE7E0E36AAE8101
4019F0D8C2788978 3FC9AEBEB75681A7
401655CD953E8000 BFE499A0F43BA533
40268FFDDAE25A70 BFEEB407254F36F2
C0212EC39C358D8D BFE7B02058A6CA93
C0194A50B27D8B1D BFA429596617D7D6
C026DE0A62B658E6 3FECFA58AF994DFA
BFF3A118F9C120B0 BFEE2026AB9FA3AE
3FF7E0A1AFFE8300 3FEFE6CD307A76CE
3FDD4F44DDF59A40 3FDC4BBA82ED8C87
3FE95DC15864AF40 3FE6CABAFD278244
C02053DA7369F68A BFEE7A07BFD1D774
4000521205BC2E2C 3FEC8A684F478FB6
3FEDC0AA99BBC510 3FE9A5BD02FC81BC
4014B0B0E8F01340 BFECABE07B5A4062
40245C3A38AFC4D8 BFE5EFFEAAFE117C
C01F3EF5E5D8F0FA BFEFF89A95F30CA6
3FC81469D117A1C0 3FC7F01E1BB38B07
4023546661DF23EC BFCE6F211C9E8AA3
4022A0D84FAF5022 3FBC435041CA5B9B
401B391F15B86AB4 3FDFF1C957471356
C0039E83FAA59284 BFE45968B3411A8F
C015449F14101EBF 3FEA53B02829EAD4
C0228F7E5C2F9116 BFC26F1151E697BF
BFF0526CBA2B2608 BFEB44FF4631FFF5
C0245FFDEF889B7C 3FE61BB17F827A53
C009A42F5B41B784 3FB043B27D885F48
BFD49C3E14E1DA40 BFD44184461896FE
C01DA5E7602B072B BFECECD9C5A49DFE
C0091E9E998D0B3C BF5AE5D4EE58B635
4000DE1885114604 3FEB7C3B8831DC8A
4025D02DDC860408 BFEFDF987BAB1447
40083F4B27205158 3FBC4737FD5F9BA2
3FC8DC269E531440 3FC8B4375182C64C
BFEB8878E02949F0 BFE8426ECE67C26D
C022B34FE2C62775 BFB311C791A4202F
C02693FA4C6C41C9 3FEEA1D165AABE82
4017D23428D72C38 BFD49CAFCCCF6D8E
402208231B88FEC8 3FD9720F096CCF4F
4024E4992627CA52 BFEB4BC298C08EC5
402151BB4D853F40 3FE62A1FF3F0C648
4018D4F6AA80B3B4 BFB33C850B9F64D8
C02368F5EB8E9D7C 3FD1B353878188E1
40264AB0E7FE4C68 BFEFA3A30B356E25
C01F15ADCDE3C895 BFEFE3ED5C989587
3FF8EE32879A67A0 3FEFFF5866A18C4F
401B3A29B0733494 3FE0001C490F0F82
C023A7876B521731 3FD910D669E04E98
40087D147C1C39CC 3FB49727D2C4C582
BFFC11E3AF651BE8 BFEF765BCC683306
4022F959062CD02E BFAFD7439005C2F8
C01413668FF33F58 3FEE82131D240EC7
401F5D26DC6A01D4 3FEFFF4E6FB95C36
402267D3D7CC0402 3FCC2E90E5519685
C024ECC7638DEF17 3FEB8F2DBAE24638
C02671C5D92DADC0 3FEF2E822082E2BA
C01F170FE4AAD70F BFEFE4D5C425ADA9
4000D7BFFADAF974 3FEB8932B43B3FBD
4016590E41B0EDF0 BFE485B0A347EE12
402015ADDCEC9E3C 3FEF6F1ABE38DE34
4022D4150718CD36 3F859DC61B4B95C0
40277B171F1BB04E BFE786BF85F8DE43
40247FAFE2320686 BFE77F406319FC3C
C017D06A64975CD1 3FD4B7C3C072ADE8
3FCD5928D77069C0 3FCD1780E14D328D
3FDF684E9DF8BB20 3FDE2973414F0904
C003526E3CCB1FB4 BFE540A3364E5515
C01564B46F02ECC7 3FE9BE803C411EB0
40215A27B1F65976 3FE5C826A5DE2D42
4020079F939432BC 3FEF962D89F18596
C01D1AE35E88B3B4 BFEACE80F0EC98FB
3FF4BAC4C2D94AB0 3FEECBBED5601D44
401FCC299BD7262C 3FEFDAC0CEFFCAEF
C02778BCF1D36737 3FE7A03236BAA09C
400E17E103E7AE60 BFE2984966544796
3FFC7F03A0835298 3FEF4BAA54110FEB
4012A760C01C69E8 BFEFF631A699E4CC
C01E9831614F1BE1 BFEF53DFB13A8148
3FF4733202111400 3FEEA3A53FA5A3CA
4027C028FD9E0694 BFE4653183A3045B
401A85AF5205B104 3FD5C97BD9D4CAF0
40245557E59F0392 BFE59F4CF58504C6
4027CA5FAB1A200C BFE3E63CF243930D
4019F31ED68D3B1C 3FC9F60245C06532
40097861AA8C54A0 BFA597F1B51914FB
401761C2FE67CB20 BFDB20B372FDEEE8
4021EACE55DD6220 3FDCC41FE5D5E7AB
BFEDE439B78D66D0 BFE9BAF0FFADB001
C02351777E9587C6 3FCDB8A9F8BE07C1
BFF4DBFE0FF0E670 BFEEDD8AD13312C2
C01D2AEFD5E59514 BFEB13C61FB550AD
3FF261378CC558A8 3FED311F2FFA5574
C01796A6AC566031 3FD81954B9DAA156
C025443B8FDF4FE4 3FEDEC300DCD160D
C0210669C3ACA7E0 BFE94EEC1C8F8BCF
40216E6ADE5B39FC 3FE4D6589D2DD310
C009446F1A1B6CF0 3F9139ADACB6907E
401B3A85F1035454 3FE0029B5B4F48D5
C028EDDA04821EE3 3FBA0522077904B5
C0032848E2D80C00 BFE5BD82D6FC7363
C0263F354C8F38D6 3FEFBD1BE3F08F66
BFFFF5D195BAE6B8 BFED216A53A83BBA
3FFA120130B1F950 3FEFF1F057E70483
4028635402F7A07E BFD748E5AF8DD0D5
C0227C5EA65B8038 BFC726A9D694EDC8
3FD1F23A88B0BEE0 3FD1B64208F5523F
401C71110A811178 3FE78DCDAE7AF932
402433281AAFC204 BFE4000994B3DC3A
C007295DA8AA23BC BFCF38686213C3A2
C023FB2133A3D5A7 3FE127092669FFA8
3FDEC7BAFFB01680 3FDD9B74A69246BF
C01647105F1CFF0F 3FE4F34F64DA120F
C024589B351A9A71 3FE5C5AC829A5C3E
C01C0CE6B2D8EB57 BFE5536A2E38300F
3FE820AC1BFD1670 3FE5E7D8A109156E
BFF7D7FD4F5F6AA8 BFEFE56DBFE751E8
C02114A22FC5C93C BFE8C133F8AB31D0
C013074665F3C4A6 3FEFF7CFBF1115A2
C00843F7A40B6DB8 BFBBB28DE34120EA
401E4BE87057A0D8 3FEEC14CA542C987
BFF58FB8D4161658 BFEF34C69B326AAD
40190A2DBEBBEEFC BF97CD090D4628B3
C01627AB28C001A1 3FE5AE9C5F1BF9B6
401B110E4871DBB4 3FDDC02ED6D7CC8D
400A7664D224F5DC BFC52D8C4EAB12A0
C0156298C9605380 3FE9C880D49892A6
BFFEAB7BC52BED70 BFEE1A5269EFB92D
C0289C49B654DB47 3FD085C00528DC89
400CDE3DF058D548 BFDCCF1EC5F1BD2E
C013CE1EA59630AA 3FEF1756971D0367
C01EBD42793E58B3 BFEF8B132A3DD7CA
C024EFDD5445EC0C 3FEBA8244B149F44
4023404518F6AC64 BFC9860E3B5F3568
C01559BBC2CC9CCE 3FE9F240C0E15413
40079B6855AE4B4C 3FC843600A072114
C008E84A99F7D4C8 BF9CD76327839391
C01874FB0C9A7263 3FC585BCA04FBE93
C02856EEC762141C 3FD8B895B224D44E
C01B778C82CC2B65 BFE1A1C9FA584208
C01457E393FE6638 3FEDCB63C0584B05
C0227E3A19D5A665 BFC6B1B8E6B4712A
C007B6ADF79CBC0C BFC696656C087E92
C005B69EE0BADA0C BFDA879A25FE9AE5
C027406A5AB639D2 3FE9DA37799F8B65
BFED562C106FB810 BFE9657FECF0C13F
C022453C5BAA7A9A BFD246013670AD06
4024C33C3317AAD0 BFEA26864347D5BA
C00D4B9EE940BA5C 3FDFD19900E4EFF6
40277CF792BDA9A6 BFE7725A60AA5DEB
BFF59572AAE21E60 BFEF374D8FB932F6
401BDA046C439F70 3FE41D4D79AF5119
C01F61D8E8165C8B BFEFFFB58675D3F5
C0286693A6B6CF95 3FD6E7F27BD49B7A
40085F6640D27E2C 3FB849454B00E06D
40255892EB93D372 BFEE597766E58E3A
40218E851D932712 3FE3464C9BF80463
C021676F5EBF7274 BFE52AA281178095
C019AF41D22A6114 BFC19A7BC6C50935
401084E24734F91C BFEAB884AF6F884E
C026933FD1448420 3FEEA52E6755D448
C010E22A3A6FCED0 3FEC362F101D639F
C0261F11D65CC281 3FEFEEA4828C8489
401DF8114116E004 3FEDEDDE22344E2B
3FC7947303A6DD00 3FC7725D6389C23A
C007D7E2394D5A3C BFC48ABAF2A5475D
C01AFECFC9ECD060 BFDCBC89C9AFEEC6
4012D10ED48CEE28 BFEFFFB8F67521F0
3FE06E855E92EE70 3FDF702B7B59C903
C00A80011BEFD710 3FC5C522F67712B7
402599FA9861772E BFEF6501660E7916
C025CA8D5D4EA8B7 3FEFD71A67629CEC
4022C60ADB224508 3FA37071CB0FE2D0
4010250E984DF9B0 BFE8F566B6A20176
3FEA81F0CEBEE890 3FE79411BD4AAD9A
C0283DAB2A344552 3FDB9A48EFC7B5B9
BFFD38F823128FD0 BFEEF5D4C9F71F6C
C024982D0E5296FE 3FE88241DBA6C87D
C025637FE9AC4043 3FEE8F1C690F3266
BFFB6202C3B5A488 BFEFAF2010A43650
C0146566861FEF07 3FEDA34AE94C6A63
40115183F4F24A40 BFEDAF21B6206577
3FFFEFB1EBDF2180 3FED2679DBCF5046
4021FF09FBBF3656 3FDA7C28105C3325
400CF0BFD1073B78 BFDD5306FF1E0999
4011F60B3A93D208 BFEF36C24018ED51
C01E6CC94ED798B3 BFEF05E178B1BE0E
40065F3F1E1C00DC 3FD5A655572C6BA5
3FFE300E62F8A230 3FEE6A8B6957F1D1
40205F8B0D7FE290 3FEE3EFB1F1AC8DE
3FD70EEFB315CC40 3FD6900E5B1C7183
3FB28731B37B6F00 3FB2830DE43FA481
C005CB04F6C2CD34 BFD9F2C230EA3B85
4024D14DE0AD26BA BFEAA5B85B74FF68
401F28E961711190 3FEFEF36A089B1F3
3FFEC16010E78F18 3FEE0B5C43B3DD2B
40152527125E49A0 BFEADF9769A819E5
C01BBA9F18C9C7D1 BFE35791B2BD64C2
BFFBAA1E1F9C0608 BFEF99A7BA07B300
40130A6C5A3746E0 BFEFF6A5A1D03A18
C000D578BE4DD7F4 BFEB8DD61DC14615
3FF6903256616888 3FEF96977D43D59A
400C0C085C945DD8 BFD6CD46F8669D64
C0057E085751B640 BFDC20EF601761A6
C003B5B0E50AA220 BFE411888FD96178
C0098455EBDC4008 3FA8943A8D840292
C01DE18A27E7608B BFEDAC3D68AC2FA5
C0278F85FFDD7F20 3FE6A466C82DF440
BFE6856FAE0B44A0 BFE4B52196016ACA
40226EE91B9F4126 3FCA73B282F97A92
401532ACBE32E450 BFEAA4436AE92E28
401629683F442718 BFE5A45F8EFDCFB5
C013152299098C25 3FEFF21B05D7C141
C027A66C23346785 3FE59BC9D980F5FF
3FF42CB3F4A6DAB0 3FEE79CF652AE24F
3FD785DEB4327620 3FD6FF33535D55B5
C0287DBD74F681E7 3FD42E0EF66037B8
4024B4044039914E BFE9973FA24D031D
C0287CEDAA9D79BD 3FD446B36659FD10
C0062DB70368C2A0 BFD71991A2F151EA
C0112A7DF07EC7B2 3FED3509F431065D
C006A4B5CFF8F0CC BFD3984C36F4928C
BFFDC9320B27A420 BFEEA800706D1099
4026219F1D7649A4 BFEFEBE274B4D3B7
4023733AADF96296 BFD2EE2BE5F01B2D
401BD36109E008D4 3FE3F3E4512875A0
3FEDC3542732D610 3FE9A75481256395
40232D7FCB515F44 BFC4E8BA7FC9F777
4020AE6B279D6B4C 3FEC48D50530943F
402675F6F0ACEB6E BFEF1F2BA6E915C3
C0205FEABC7DAFD2 BFEE3D06B3BF5352
C0216508046D7DDB BFE5476B478A146A
C01A3C24A84F52ED BFD169AB79EDE9FE
C021B3460ADD8569 BFE164945FB330B7
40269E7F2C3AB5F6 BFEE6F7BECEE31C1
C023ED7D318079E1 3FE06D4016D9B3FC
3F9E10EE133E5A00 3F9E0FD2F929560B
C01FFE8B5B2426C8 BFEFAA82496DA611
C026AC59A84B83A9 3FEE282E557A3990
C02499724464CC15 3FE88F4E78728EE4
C02496F907FE69A7 3FE875DCAB46527A
BFC0095ACA36F780 BFBFFD3F0E6D2287
4020F2F382E82A20 3FEA08C1C73E509F
BFE39D8B789EC110 BFE268EDD8E5E387
40283774348D9BE2 BFDC4D2ED36369F5
C0235607FE56B2AD 3FCED47F97306A1D
40136C3243E1778C BFEFAC10F583DC05
BFD37C6335A76820 BFD32FAC5A34274F
402843E747CFA15C BFDAE5C2D11782E1
C02155E63D92509A BFE5F9D6F7DA4287
BFE7CCE333463500 BFE5AA7A52FE6D60
40039C64EAA1D8E4 3FE45FF47099C4AB
3FF021C823F4AA48 3FEB1199A7B76841
401A5B8E5B388E90 3FD34B248366653F
402921C0CF19E262 BF3D4295150BF423
4016388FA501B37C BFE54A782FE9E134
400C39C853F97460 BFD821C63A027449
402465053EEAEB12 BFE6559657DB9777
C026A764A801721C 3FEE4258C55C691C
3FEFFE038F077620 3FEAEC41CB7C8014
4020E7BC081AED7E 3FEA6F8104CED17A
40288BBCFCC704F6 BFD28316F45463C7
401C282011B317BC 3FE5F3D85B803C5C
400512404AD8EFD4 3FDF1D1D5136ABA0
40270CA43A60E7DA BFEB9FC5E1F7A9F0
4027F8B75F67A0C0 BFE18D7FD35A43B2
3FB36321A58FA980 3FB35E637FA9D9AD
40050880F5E2D5F0 3FDF612B01BD8E51
4006FB4A7E94F210 3FD100A103CD1F5E
C028D27F2BBBB8D6 3FC3CAA17082AF61
400883382BAB9FAC 3FB3D34ED5D7A2D4
3FB65CF50BEAC880 3FB655ADC24E120D
C024E28E63CEDD7E 3FEB3AA703C94828
C019A2A0D58DBAE3 BFC009DE18788A1F
401D29E355A44018 3FEB0F4C787A607F
C02214A3C8927658 BFD8010CBD8869DB
C020F8045B453BD8 BFE9D94D455D31C4
BFF766FE45BCF990 BFEFD0230642D65B
4028EBD0D9BE3916 BFBB0850479E4ABF
3FFAEBF0BD0984D0 3FEFCCD9C473FB62
C01A606ABBBF5917 BFD3953DFB89D266
40220FBC68AA8A1C 3FD8923B67E02B39
4021C5EBACAA7B78 3FE0673F8DD0A814
400BC81B32DEF078 BFD4CE684FD30DC1
C01806D7A4B65E37 3FD178B99047A5FA
4024F4639294C394 BFEBCC474EC1F423
40222CA8EEBF26AA 3FD53204A0C79FD3
C023615FACA72650 3FD0C986CF775CD4
C021C900F73AD0F7 BFE03CD0D6FE9702
402624C53409B33C BFEFE8339FD3788B
400767B182CEBA1C 3FCB6DBBDCC1E512
C016ECAF5449C85E 3FE0C82558F59EFD
4011D698233DCF30 BFEEFB932DC29295
C02616DD80B59EB4 3FEFF6223241D399
4003EA3E6630A800 3FE36C20199F3BF9
BFFDD26EFBB99928 BFEEA2AF1404DFEA
400246E0DBC11A88 3FE83019439B6119
C00FFD5A7F2B0B64 3FE830CD28C62872
4015B3226D8477B8 BFE836E12E95B486
4015B83DFDBEF594 BFE81C16C64126E1
C004D1777F07B054 BFE06EFB0AEF8F09
40283359A395D826 BFDCC2BB6436E3D3
4022C4A0D7ABE274 3FA4DA2D7550AB67
40116DA6D14E2830 BFEE00531A7BA6D4
400B4C36A63BADC0 BFD11BEEA3B0A090
C02673BFF86B070F 3FEF275743094DAE
C015C37BDC2C64F5 3FE7E0959898FE5B
4024C26705432652 BFEA1ED624DBF061
401A599563B047F0 3FD32D0A92405034
C01BD7BE2D74A58A BFE40F238229E67D
4023E6AE0CC5898A BFE00F627D0A62E8
C022FAAD3AD80B42 3FB09564435D59E0
C00142974AA56140 BFEAA5FBEF75852E
BFE3CFF48A10FE60 BFE2921276299379
4001F577BB999D78 3FE9005B0C93CD18
BFFC1E7154421950 BFEF71BCDDFEDF6F
4009918EA1B1D908 BFABE14B301C81B7
400065023571E238 3FEC67D641BCCC36
4020E67923228E92 3FEA7ADB02C02CCC
C01CFA4046F94521 BFEA3C73EDB000B1
3FE0FBE902EFFA70 3FE032A268128E14
4023AB2BB234A2D2 BFD97BE63C7BE12C
401B2B3BBA5983A4 3FDF307D615E6DAD
C00B8E7D4283B50C 3FD31875A3763826
4000D635476E0048 3FEB8C5685436011
4028BC1100A9188C BFC94F97FA990018
4024BFA78AE06FD6 BFEA05575EE7E482
402866120A328136 BFD6F71291551413
3F8BE15B9A352C00 3F8BE1232A8E9CA8
400E768DAE5E8B98 BFE3C74A7232C802
C0278B1DD70FE9AF 3FE6D602FC4034BE
C00E4D8CEFB0D62C 3FE3455A30B0000B
BFDDF77DA5BE0D60 BFDCE23B40B4DA7C
C02183DFF7CCE5A4 BFE3CD2E81454B69
C0181EB51BD34999 3FD00834AF403FCD
40228FFD4CA52160 3FC24FA9543C5EE7
BFFB1A4E2A45ABF8 BFEFC1FBAE291B2B
C026C4666DF0ADA3 3FED9F0202609E8D
401F032DCCF03C34 3FEFD65A82952F82
C01A71E633856290 BFD49ECC97111706
40265AA66A936CF0 BFEF79791E88A883
C01440B4B8F90A20 3FEE0D1724729D7F
C022CB7FD1778CCE BF9BF87771457F04
4020EA24D4FC429C 3FEA59B4B7704F3E
C0287595E01B72F0 3FD5250770C7B484
402471438059D838 BFE6E039F4BC2474
C0287A6492A7C391 3FD493980CB271C0
C014366ED9AE6D8A 3FEE28F1F3B6A23A
C020176F83FFC85C BFEF69CB79629EA1
C027E1DEAE12A7E4 3FE2BA919F31AFC5
4024B9C0F1E86A8A BFE9CDF28129A36C
4028375DFF672DFC BFDC4FAC2EF353B6
C01EDA4680D62AA6 BFEFAEE82F57B17B
40153E6847D33CB0 BFEA6FD2B13F2186
BFEAEE4C1C515CE0 BFE7DCCC1C0112E2
4026930D9A584DCC BFEEA6158E4B8259
400B8067C005AD50 BFD2ACCE01986972
C025657C1B33E583 3FEE9879E082E70C
400573F6775E9154 3FDC69355EB37ED8
C025067BE7D78957 3FEC5738FDE32036
401A9EB00F57F474 3FD73FEFB63B0305
C018CF2B2BCDFBEE 3FB4AE439B160759
4027BA43B8370720 BFE4AD8887833627
4016D3DBD1F192DC BFE16FF933E32918
4021F9511FBAF3D0 3FDB226C21DE68BA
C026ED8FC7191863 3FEC8D9AE410CBFE
3FDA6AE10076F360 3FD9AC7689609B66
C016508F938A66D9 3FE4B9A6CF06C7C2
C01859F69485903E 3FC8D7F8430FC4AD
C01C8EA92A334246 BFE82B86931052DE
4022D4E0E1707AC8 3F826E66BC4178F5
4022EC28F2F9B1A0 BFA2AB647A38389A
40018E626AD59598 3FE9F9812B20A4E6
C028AE9792DC86E4 3FCC9A94E88A22D7
C019CC62FD643838 BFC533D3196E25F1
C022C9497BE6EDCA BFA032522EFA9747
C0198649ADB78233 BFB909537913E621
C01A912AC11CD886 BFD675DF11295079
C0196CDC4A298533 BFB2B3F873FDB4F0
BFF904BE4FBA8BB8 BFEFFFCA91F5B8D7
40197BA731215860 3FB663A23875685D
40259E1637C798F2 BFEF7178B6E895AF
C0284D3A076AE7ED 3FD9D5EB0F1419F5
C01E3D59F92F1A3A BFEEA056DBB11AA0
C02361718EFD4DE7 3FD0CBAF0DDF5F9E
4027FAB928CC10E0 BFE1729D7AFB5C76
C016A15CC7AAE0D0 3FE2BD224FEA9CE9
40172B6C1A765A34 BFDE2A04C6EE782E
3FDCE07F42F54040 3FDBE834D47970D1
3FFB7581A0886758 3FEFA9916BF37B0C
40144AC9846FB158 BFEDF100B41B3683
C019560A38248B93 BFAA04933D586F79
C00B031FE9E268B0 3FCDCBAA6E87CACB
C01E8AECE2AD6114 BFEF3D8EBCF249E5
C02343C1510CDE19 3FCA607A505B0A86
4013F389AA9469EC BFEECB34ABF2C90B
C025CFC605860FBE 3FEFDF0432783190
BFDCAEA41CE97880 BFDBBB4E85BA6D00
401B76D7AC5EB9A4 3FE19D126C5A5476
C020C9A4090C4F69 BFEB72FD5D8F67A4
BFD42035624CD060 BFD3CBB6234A98D0
40245323DF69EB04 BFE5854341CD23DA
3FF27B5AE8058328 3FED466251F2E355
C01006B72BD07EA6 3FE85AB5795886B9
C0158B458891D772 3FE9029E19B40E52
C0256DCBAE5B4A84 3FEEBE675201A259
401E2792ACDAC368 3FEE6C11FDC3D776
3FF2832E99C23750 3FED4CB10CB6F969
C013F9165E6F2136 3FEEBF03ED922F20
401C84C1C4D89E9C 3FE7F74FD68C0F4A
C0059D26C4E354B8 BFDB407ED04C518B
4022147D557400F8 3FD805813E21F28B
4028F81EF8811BBE BFB4E83630BD7DB0
400BD0885B05E808 BFD50E1C91E36E90
400993BD666921CC BFAC6CC643B046C4
40140385BF600BF8 BFEEA777BBA7BF69
C0239249288807D9 3FD69A04862821DB
C00E43EA599E9754 3FE326879C632CAB
400A4AC78063D4F0 BFC27C27EDB36DAE
4009FF353B8F4CA0 BFBB997A8A9CF1CA
C02688C9A300CF99 3FEED3BA9E49676C
4024983C71B18C22 BFE882E0267C4737
C0270E1AC051D54C 3FEB93EDB93C2AF4
C00EF242C4EC662C 3FE542D062E0DD61
BFFB354BA61339B8 BFEFBB2D54DC5454
C01F79A7443A5D49 BFEFFF19AFFAF58A
4008A340D224F8F0 3FAFA973BC0522D9
40284F84714C3498 BFD992C9DD7C1DF5
3FF1347BBC7920A8 3FEC26D2BE400FF4
40281B4B260BB24A BFDF6A0E13B502E0
401F90953F709084 3FEFFA541D773F82
C01A4EB1ED0A310B BFD2868DED6908B7
3FDB864DEC47E340 3FDAAF16787D2B55
400807DB9BEB6268 3FC193B825ADBB45
4023F1C212109F20 BFE0A7B8CAC0DB35
BFE2A0427F949BA0 BFE19789DE0E1500
C021589B034F161D BFE5DA49B7C2984B
C008FE621133FC78 BF91CC66CAA82A64
40233DA22877F6A8 BFC8E09F9B368427
4026D2DA74F32818 BFED4480B96B0DB9
4020ADD57C9F1D50 3FEC4D33CA9E0AF4
3F9A599D22DE1200 3F9A58DE90749074
C01E63E52332AE03 BFEEF4239DA56EFE
C020AA37727B9379 BFEC68082117A2FD
C025DF2D499E1422 3FEFF16A27D3291A
402560401C98BAD2 BFEE7F8755884EEC
400261B2C2BE13D4 3FE7E954E08B6B49
4008DBC40EF55E88 3FA18CEFF5D5AE0E
4000060021756B90 3FED0EF1B64E7DC8
C003C822518F2CE0 BFE3D7DD3E6EBEA6
40203B772F2EC62E 3FEEE8184D123137
3FC9C6529E8FCF00 3FC999D2621B0094
3FFC8AED83FC2308 3FEF46A8D3333B3A
401184A4231AFBC8 BFEE3E5D400F359D
C008034A939D95FC BFC1DC1497D172FF
BFF79BE3AF014168 BFEFDAE06EE2F791
C01207439B351694 3FEF53F99C89FF58
C015A7FC9E57C8B9 3FE870D093AE8611
C01E92BAEE72C56C BFEF4AD92AB06D8D
401C84BD4411876C 3FE7F737F77D386E
C00465DA4D273ACC BFE1DA5CA39272A8
4025C46084714C4A BFEFCCA672AF332B
3FFFA2A3465380A0 3FED64BA4538CF7A
C021C83657B6EBB0 BFE047B9295B17AA
40138E2EF6461B4C BFEF80C92FD9CB40
4006862D6B5AD36C 3FD480437D6EA21C
400D5E31E34A4A70 BFE0291819E1339C
402624E068B0A70C BFEFE8126C749E00
3FFBBBFBC1A81958 3FEF93F2A2743AD2
C009921C38D71D3C 3FAC04A3767B2A52
40163A388FB3906C BFE5408C9DBF7CD2
40140519D77F47E4 BFEEA3D5ADAD6B26
BFB79550A5F2E980 BFB78CC786351DB6
BFFFBE6696A32540 BFED4E9AD0E8591A
C009EB287A5904DC 3FB91B4BA6439C75
400500BD579E16B0 3FDF973EAC681B6D
401C88A0CEFB83C0 3FE80BCA35878AE4
BFEB51B367BDA780 BFE81E938E3C8D0A
401E293CFF018A3C 3FEE70311820B52A
3FFE29AB2D6968B0 3FEE6E812093B382
C00ED773D7C6CA9C 3FE4F234F7BD51EF
402296B6822E003A 3FC0A5649FF83035
BFFAEF3EDA673B58 BFEFCC1C47ECCE8D
C01D06E02E820A66 BFEA75C3F01C9BEF
400EADCDFB8CC678 BFE47329B169FE1E
C00F8AB4584E43CC 3FE6FB0CE251C741
4017AF1846516498 BFD6AD4B1FD379C3
4016457F783C77C4 BFE4FCC6152A34A9
C01CCAB63B2045B9 BFE95B8D0AF9A049
40138ADD1C680750 BFEF8567D9AB4175
4028A51D78275228 BFCEE87B3FAFB174
40158A842AB887A8 BFE90662A8BCC5C2
C01C8502F87D0028 BFE7F8A96E4CDC1D
4021F12AB8843600 3FDC0DBB7D088EDC
BFE7C6FCC0C87730 BFE5A6226052D5F4
C01DF4FFF26F5A40 BFEDE5260767D871
C008831813E75270 BFB3D74EB8321F91
4026A41FE263D748 BFEE5334061BCC68
40158F6C498A0A2C BFE8EDD8ECB7A0FC
C00BF2000E6E70C4 3FD60A37AA2F4E77
4023F4D82B7F01C4 BFE0D1CF4412B5D5
40235F467EBF4E68 BFD088B1C151746A
40261BA6B889610A BFEFF204DBD924BD
C0229950B0267A94 BFC000354B3B5336
C019BE2907000128 BFC3725BDE6B35A7
4013AB40696D15F0 BFEF54B82D3AD95B
400925D4E5C316E8 BF5ECC8AC6FB0C22
C025F71846350B8D 3FEFFF4FAF921521
C023EFFAF175C205 3FE08F68415621DC
C01F29BD9F6A2BB4 BFEFEFA29574E318
C013E1037508CFD0 3FEEF237DC0D089D
401608DA891F0400 BFE661605B8CCEF6
C01EA5CE6EBD7CC3 BFEF695F57D8921B
C018948B98B2ED10 3FC19F96EE4BA6D9
C025875DB13C2919 3FEF260D318D44E3
C0111DBC27A8CE48 3FED0AC322AA6521
C0222BE350F18EAE BFD54951EA0446DE
4023C61539F4DC0A BFDC887FF0072A44
4006932B1E1EB354 3FD41DB4FBE46C27
C010B4B9FE6A7B6E 3FEB8390F57B5F3C
40162AD4E94B5A4C BFE59BF941F23927
C006896831E4C5A4 BFD467C824AE6D0C
C01CDD892B7D0B80 BFE9B64E24FD5439
C0238FA338A04866 3FD64AA8A1E92FC6
C0172DF5F96CF45D 3FDE062C186AD81D
400963098EC5F91C BFA042DB626AD4DE
4027858D8F042152 BFE714064F45E612
40108259C70A48AC BFEAAD58D21D5E72
400DF1DEAAE18130 BFE21BBD9542DEF3
40157A5D49DE91B4 BFE9561E02DB5D19
C02692F151D37EB2 3FEEA6979F4A5FDF
C023B4090335CDA7 3FDA7F1D823817C9
C0266478989DBFFE 3FEF5BA1DE994593
C017E7FBC0CCE1E1 3FD3519C63902A48
402263A6B9BB66A2 3FCD330B34CCC552
4008DEA20B3620BC 3FA0D58B643327D5
400D4CA38DEB44F0 BFDFD8A9EE8218CA
4025FD182BF73C66 BFEFFFFE5D133062
40259B399F843368 BFEF68D78B44D15E
4023378D716A99B2 BFC7626CF7A0CC0B
4028D44D9B256BD8 BFC358617FE94D2A
C0161DBA1267938E 3FE5E8D7B596B730
40121D7EFF6D3AC0 BFEF7656D180B9C2
BFEE5396485EDFF0 BFE9FC8A00BD783D
C02537E04F03E770 3FEDA3E42C43CB79
4021FC889D65E722 3FDAC50F2671997B
402288DD16EF32C8 3FC4128DFCEC2B47
3FED735BCF2834F0 3FE9773711A6B56B
BFF6BFF3DF754D98 BFEFA5507D19311B
402643E611672628 BFEFB3327A13A749
C02294625768D714 BFC1391FE26FFD11
4027223A3045C696 BFEAEB34F251D748
4027EC42879DBD46 BFE232CC12A3D344
BFFCAC3EBDDAACC8 BFEF384CFDE00761
C01C045A7B08F723 BFE5203DF699418E
C0283B6F9454520C 3FDBDAADD0124B9A
C01E127BF2EC557C BFEE36196D43C639
4003F9A76DCC9270 3FE33AFF144F724E
3FE2A81ABB28DEE0 3FE19E16E0509847
C006B412ED1E04E0 BFD323267FD580BE
BFF25EE5B4AD9800 BFED2F385A80D91E
40289939DA0B0264 BFD0E455BF77EC27
40277D98A23C3D96 BFE76B7F7B9AB73A
